username,text,tweetcreatedts,hashtags,retweetcount,likecount,acctdesc,location,followers,totaltweets,usercreatedts
rooney10_fan,"Alex Telles, Donny van de Beek &amp; Edinson Cavani for just over £50M.

That leaves PLENTY of room for #mufc to make a splash.",2020-10-04 15:34:02,['mufc'],587,0,I wouldn't say I was the best manager in the business. But I was in the top one,"Chennai, India",2323,401650,2010-07-15 04:44:58
AFCPrab,This is funny ngl 😂😭 #MUNTOT https://t.co/YoNvLCQByW,2020-10-04 15:34:02,['MUNTOT'],0,1,@Arsenal & Wrestling | Kings XI Punjab | @JohnCena follows me,"London, England",1127,16967,2019-12-29 15:50:20
ash_k23,Bruno Pernandes at it again baby! #MUFC,2020-10-04 15:34:02,['MUFC'],0,0,Basketball|Football|Leftie|Cinephile| Hip Hop Head #BlackLivesMatter,United Kingdom,166,20628,2011-03-18 11:12:44
nantawa85624752,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:34:02,[],23273,0,ยิ้ม😁,"ราชเทวี, กรุงเทพมหานคร",2,4,2020-10-02 00:40:50
amritpoudel65,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:34:02,"['MUFC', 'MUNTOT']",1828,0,"#Microbiology_Student
#Left_handed",Nepal,9930,93533,2013-03-10 09:43:21
wescleyti,#muntot go United!!!!! 🔴⚪️⚫️,2020-10-04 15:34:02,['muntot'],0,0,#JesusCristo #flamengo #familia,,139,8062,2010-05-23 22:33:58
more20k2,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:34:02,"['MUFC', 'MUNTOT']",1828,0,FACEBBOK : Aaron More MANCHESTER UNITED ⚽🔴,"Bandar Lampung, Lampung",7,207,2019-02-01 02:50:17
Pedro11i,"3 - Goal for Man Utd. Fernandes from the spot.

🔴 #MUFC 1-0 #THFC ⚪",2020-10-04 15:34:02,"['MUFC', 'THFC']",135,0,,Johto,238,9153,2020-06-24 13:16:13
IamJoDboss,Why is the penalty not retaken when the player scores but the keeper was off his line before it was taken? #MUNTOT,2020-10-04 15:34:02,['MUNTOT'],0,0,"Even a rigged game is fun to play || Writing a book 
|| Arsenal FC Club Member",Africa  ,881,29732,2011-04-28 22:19:56
The_T_shirt_G,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:34:02,[],23273,0,Entrepreneur / Engineer / Aspiring Digital marketer and influencer/ Manchester United is in the blood♥️ / Tennis is the best🎾/ Federer is the one,Around the globe,9026,44061,2020-03-27 12:36:09
silentknight23_,"GOAL Man Utd 1-0 Spurs (2 mins)

Bruno Fernandes steps up and scores after Anthony Martial was tripped in the box by Davinson Sanchez 

#MUNTOT",2020-10-04 15:34:02,[],280,0,,"Bremen, Deutschland",1684,115286,2013-07-08 23:46:44
TOteniara,"Goalllllllllllllll😍
#MUNTOT",2020-10-04 15:34:02,['MUNTOT'],0,0,"Cardi B ❤
Post Malone's lover
United DNA🔴",,686,5395,2019-12-24 19:43:37
KaylonT_,Final fee for Alex Telles will be around €15m with add ons. Porto have accepted also because the player forced the move - he only wanted to join Manchester United 🔴 #MUFC &gt; https://t.co/aI0OImt6s7,2020-10-04 15:34:02,[],3316,0,Kaila’s Dad /This is food for thought you do the dishes/ @patriots & my toxic side piece @manutd,"Bentonville, AR",724,59205,2012-01-18 19:16:07
Hemank_fpl,This has to be a record or something for the fastest penalty ever!! #MUNTOT #MUFC,2020-10-04 15:34:02,"['MUNTOT', 'MUFC']",0,1,GGMU | Football | FPL | F1 | Tech,"Ahmadabad City, India",848,656,2020-07-16 12:37:30
theutdjournal,BRUNO MAKES IT 1-0! #MUNTOT https://t.co/isp1SPsuau,2020-10-04 15:34:02,['MUNTOT'],1,11,Your No.1 independent @ManUtd news source | Finalists at @The_FCAs 2020 | For Business — theutdjournal@gmail.com | Podcast — https://t.co/cvKcUQE4mw…,Worldwide,5652,5414,2019-08-31 04:37:36
yaaniis_mf,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:34:02,"['MUFC', 'MUNTOT']",1828,0,De Paris 🗼,,81,6843,2019-08-27 14:18:28
Tiberiusorero,Im waitnf for #penalty FC to start trending #MUNTOT,2020-10-04 15:34:02,"['penalty', 'MUNTOT']",0,1,Clinical researcher|mentor|CEO Taiwat https://t.co/aVIKd65XUE|MUFC loyal,KITUI-KENYA,1551,726,2013-06-08 08:59:36
NanaAkuaTachie,"Theatre of Dreams! Old Trafford 😍❤
#MUNTOT",2020-10-04 15:34:02,['MUNTOT'],0,0,"Journo/Law interest @ heart; Pro. Financier/Auditor by training, other Interests by inspiration. Psalms 23 💕💞 #MUFC","Accra, Ghana",1876,28158,2012-09-27 11:49:37
MessaBot003,“Pen”chester United clearly threatened to be using their free penalty this early. #MUNTOT,2020-10-04 15:34:02,['MUNTOT'],0,1,KDA is better than whoever you stan is // YNWA,"Rugby, England",6,206,2016-10-01 14:05:25
FPLBrainstormer,Penandes is back #TOTMUN,2020-10-04 15:34:02,['TOTMUN'],0,0,Arsenal Fan | Left footed Winger | Cricket Fan - Full tym bowler | Cartoon Artist | Pro Photographer | Fantasy Game Addict |,Chennai,950,29365,2013-05-23 05:17:30
Skye1991,"COMEEEEE ONNNNNNNNN!!!! 1-0 UNITED!!! Bruno, Bruno, Bruno 🤩🔴⚪️⚫️ #MUFC #ManchesterUnited",2020-10-04 15:34:02,"['MUFC', 'ManchesterUnited']",0,0,"Hello I'm Skye, 29 years old. Sports fanatic, Manchester United ⚽️ and New England Patriots 🏈 Super Bowl Champions 6️⃣ journalism and PR graduate.",London,2482,92060,2009-04-16 23:10:38
MsdNagulesh,Final fee for Alex Telles will be around €15m with add ons. Porto have accepted also because the player forced the move - he only wanted to join Manchester United 🔴 #MUFC &gt; https://t.co/aI0OImt6s7,2020-10-04 15:34:02,[],3316,0,Die Hard fan of Surya and Also Die Die hard fan of MS Dhoni and John Cena  Chennayin FC CSK fan Lyca kovai kings Tamil Thalaivas fan U1 forever ⚡ தமிழன்⚡Messi🔥,,453,79265,2017-07-09 13:26:27
SagivRadaMUFC,"I didn't even finished to make my toast...😅👏👏👏 1:0!

#MUFC #MUNTOT",2020-10-04 15:34:02,"['MUFC', 'MUNTOT']",0,0,A former scout and a Manchester United fan. #MUFC #ManchesterUnited #ManUTD,,193,9187,2009-06-28 17:29:12
warrenhakel,"Telles and Cavani now done,  #MUFC will have one final push to see if they can finally sign Jadon Sancho in the next 24 hours.",2020-10-04 15:34:02,['MUFC'],432,0,Proud Sri Lankan.. Avid football fan with Manchester United inked deep within.. #FPL addict..,,2245,24210,2014-03-19 14:06:33
kwabena_mufc,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:34:02,"['MUFC', 'MUNTOT']",1828,0,"Asamoah Richard Osei, B.Sc. Marketing #+233548767656 #Brand_Strategist #CRM #Consultant #Football_Frantic #MUFC","Greater Accra, Ghana",507,63175,2012-06-19 17:27:33
SassyRanma,Penchester United 1-0 Spurs within two minutes of the game! Spurs and Jose have it all to do now already. There goes the game plan #MUNTOT https://t.co/WURhAD0mve,2020-10-04 15:34:02,['MUNTOT'],0,2,Back from my extended break. Deactivating without an email address wasn't my best idea. She/Her. Football. Anime. Arsenal FC,"Birmingham, England",181,10542,2020-05-03 00:53:07
coleyg15,how the fuck has he not booked Sanchez for that peno? mental #MUNTOT,2020-10-04 15:34:02,['MUNTOT'],0,1,27 instagram coleyburt,WR3,409,20081,2009-08-30 22:13:14
Kontrolla19,We need this win... Let’s go!!!!!! 🔴 #MUNTOT #CuppyMUFC,2020-10-04 15:34:02,"['MUNTOT', 'CuppyMUFC']",1239,0,Manchester United more than just a football club. Guts over fear.,Lagos Nigeria,1657,30593,2012-10-11 06:43:03
ed3d42,"Now we have penalty specialist, lets go Bruno

#ggmu #mufc",2020-10-04 15:34:02,"['ggmu', 'mufc']",0,1,#GGMU | PSN : Gulamelaka12,Singapura,267,31609,2009-05-29 01:53:49
SpurrierMatt,"1 - Penalty to Man Utd.

🔴 #MUFC 0-0 #THFC ⚪",2020-10-04 15:34:02,"['MUFC', 'THFC']",433,0,,,59,622,2015-03-15 22:54:44
McMayordmw,Omo @B_Fernandes8 Na Cruise see goal #MUNTOT #MUFC #mulive,2020-10-04 15:34:02,"['MUNTOT', 'MUFC', 'mulive']",0,0,"Aburo davido

DMW gang 
I deal with anything 30BG

MANCHESTER UNITED ♥️
 
AJAYI CROWTHER UNIVERSITY
COMMUNICATION AND MEDIA STUDIES

Cr7 🇵🇹",somewhere in the world ,2218,14511,2019-12-25 18:52:42
_wan29_,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:34:02,"['MUFC', 'MUNTOT']",1828,0,"🔰

lofi merchant.

ducks over humans, dude.  



we are here to laugh at the odds and live our lives so well that death will tremble to take us - Charles",Africa,2179,27778,2011-04-20 07:35:24
MuizMasri,Sky sources: Alex Telles to @ManUtd is a done deal! Total agreement reached. United will pay around 20m€ for the Porto left back. Medical tonight in the UK #GGMU #MUFC https://t.co/zB5UiTESM3,2020-10-04 15:34:02,[],80,0,Zzzz,Ipoh ✈ Manjung,252,82861,2012-04-02 08:04:22
Maduekechristo2,We go boys #MUNTOT,2020-10-04 15:34:02,['MUNTOT'],0,0,@ManUtd 💯❤️ IGBO Blood IGBO Mindset #MUFC #MUFC_FAMILY,Somewhere,1536,23569,2016-12-02 07:16:20
iamSubashKhadka,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:34:02,"['MUFC', 'MUNTOT']",1828,0,"भगवान पशुपति नाथले चलाएको देशको एक नागरिक ।
🙏🕉️",Nepal,2144,932,2020-06-27 14:42:41
daverburgess,"A Penalty after 31 seconds, is this a new record? #MUFC #ManUtd",2020-10-04 15:34:02,"['MUFC', 'ManUtd']",0,2,"The Truth is Learned, Never Told. @daverburgess on Parler & CloutHub.",USA,1884,88736,2009-02-13 18:16:53
GlebosikMemosik,"1 - Penalty to Man Utd.

🔴 #MUFC 0-0 #THFC ⚪",2020-10-04 15:34:01,"['MUFC', 'THFC']",433,0,Mostly #THFC stuff и немного друзяшек.,"Kyiv, Ukraine",37,1542,2018-07-27 23:23:38
mzlkrnain,"YAAAAAA  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/Ddd7NUHgYC",2020-10-04 15:34:01,"['MUFC', 'MUNTOT']",30,0,"Senyum Sokmo ツ


Ganung   .  
 #PUBG🐓
 #petehganungpeteh⚫⚪   
 #FPL⚽","Bukit Payung, Terengganu",346,17567,2016-11-19 06:53:20
amostamzy,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:34:01,[],23273,0,"#PhotographyIsWhatILove
IG @Iam_Amostamzy
FB @Iz_Amostamzy",Nigeria,1402,4729,2019-07-04 15:03:51
GaryHasAPoint,"Lol, that's hilarious.. We all called it and low and behold, Penchester United strike again. This is an absolute joke. #MUNTOT",2020-10-04 15:34:01,['MUNTOT'],0,0,@SpursOfficial since 1989 🇬🇧 #COYS #THFC,,136,2478,2020-07-06 10:28:32
RunsWithSpoons1,Final fee for Alex Telles will be around €15m with add ons. Porto have accepted also because the player forced the move - he only wanted to join Manchester United 🔴 #MUFC &gt; https://t.co/aI0OImt6s7,2020-10-04 15:34:01,[],3316,0,It's not that deep,London,154,28481,2012-03-12 17:09:25
KalaleSteve,"Gooooooool ,Bruno ,2Mins.
#MUNTOT",2020-10-04 15:34:01,['MUNTOT'],0,2,Son of a pastoralist ||Procurement analyst ||Politics/governance critic ||Human rights Activist ||Youth lives matter ||Man-United optimist.,"Lodwar, Kenya",8411,13627,2018-03-26 12:17:29
MatthewWoon,"2' - You cannot write it. After all the penalty comments from José Mourinho, #mufc open the scoring from the spot #mulive https://t.co/b713JsiIKv",2020-10-04 15:34:01,"['mufc', 'mulive']",123,0,grateful,#GGMU,135,39561,2011-12-06 08:43:14
iamseyiatoba1,"Yes Bruno Fernandez converts the PK , its 1-0 #MUNTOT",2020-10-04 15:34:01,['MUNTOT'],0,0,"Manchester United Football Fan/

Travel Consultant /

A Christian/

A lover of God", Nigeria,464,9918,2016-08-07 10:50:06
theboypostman,"3 - Goal for Man Utd. Fernandes from the spot.

🔴 #MUFC 1-0 #THFC ⚪",2020-10-04 15:34:01,"['MUFC', 'THFC']",135,0,there by your pozi.,postman,500,16626,2018-08-09 22:29:27
DAnirudhKarthi4,"#MUNTOT 
Yet another penalty come on",2020-10-04 15:34:01,['MUNTOT'],0,0,,,0,13,2020-06-03 09:56:22
Bobby_Morgan96,GOAL: Guess who with a guess what. 1-0. #MUNTOT,2020-10-04 15:34:01,['MUNTOT'],74,0,Everton💙⚽️| BA (Hons) in Sport Development | FA Level 1 | One2One football training (coachii),Liverpool ,223,10452,2011-11-10 18:33:51
themayurbayas,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:34:01,"['MUFC', 'MUNTOT']",1828,0,#MUFC | #FCB | #MI,"Pune, India",127,31221,2016-01-27 07:42:15
Realvolta,"We were still in the dressing room &amp; they got a penalty already 🤦🏾‍♂️
#MUNTOT",2020-10-04 15:34:01,['MUNTOT'],0,1,I used to take walks around little Italy now i Rome around in Sicily || Long suffering Spurs fanatic #COYS || My Blood type is THC,Palermo Sicily,1090,6357,2012-09-20 17:44:06
chisychikao,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:34:01,"['MUFC', 'MUNTOT']",1828,0,"Sports;Music; boNGO Flevas,R&B & Congo Dance; Jb Mpiana.
Manchester United
Simba Sports Club;
Social networking;
Movies,Drama","Dar es Salaam, Tanzania",1567,2179,2017-06-10 14:50:41
trustsartorius,"Match At this time

Manchester United vs Tottenham

• Watch the sport right now with out slicing

м̿α̿τ̿c̿н #MUNTOT #MUFC

Broadband hyperlinks ↓↓↓↓

LIVE 1 &gt;&gt;&gt; https://t.co/DYtjVjVFKP

Stay 2 &gt;&gt;&gt; https://t.co/DYtjVjVFKP

Stay 3 &gt;&gt;&gt; https://t.co/DYtjVjVFKP

RTWET + LIKE https://t.co/p3msMeKXqk",2020-10-04 15:34:01,['MUNTOT'],7,0,,,131,683,2017-02-14 12:44:41
joseph78565517,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:34:01,"['MUFC', 'MUNTOT']",1828,0,footballer spennymoor u16’s,,33,113,2019-03-16 08:47:11
JayN_95,GOAL: Guess who with a guess what. 1-0. #MUNTOT,2020-10-04 15:34:01,['MUNTOT'],74,0,The World is Fucked 🌍🙄🤟,"Dublin City, Ireland",13,165,2020-06-11 14:11:03
theway_prem,"Son starts for Spurs!

#FPL #MUNTOT https://t.co/bJiKoh5J8s",2020-10-04 15:34:01,"['FPL', 'MUNTOT']",237,0,"24, Chelsea Fan💙",,226,39109,2015-01-12 18:10:48
david_elisio93,"Fernandes from the spot, never in doubt 1-0 Red Devils! #MUFC #MUNTOT",2020-10-04 15:34:01,"['MUFC', 'MUNTOT']",0,0,College of Sports Media Alumni. Aspiring Sports Broadcaster. Technical Producer at TSN 1050 Toronto. All thoughts and opinions are mine,Toronto,230,3490,2011-03-06 16:30:58
Boss_Oyewolz,"Man Utd 🆚 Spurs is here 😍

All the action 👉 https://t.co/qJPQa9Mv2m 

#MUNTOT https://t.co/ifjpNMXKm5",2020-10-04 15:34:01,['MUNTOT'],93,0,,"Lagos, Nigeria",230,84322,2014-01-25 08:19:12
AbduljalalShehu,"GOAL Man Utd 1-0 Spurs (2 mins)

Bruno Fernandes steps up and scores after Anthony Martial was tripped in the box by Davinson Sanchez 

#MUNTOT",2020-10-04 15:34:01,[],280,0,"Allah first. proudly Muslim. Humanitarian,#SAYNOTORAPE  Public health (EPIDEMIOLOGISTS) 🇳🇬 🇳🇪 Manchester United fans ,honesty is the best policy to success",Kano tarauni,640,3406,2017-11-22 01:59:56
iam_abduljnr,Okay here we go stating the game with a Pk 😂#MUNTOT,2020-10-04 15:34:01,['MUNTOT'],0,0,love is my Religion|Artist/Sport manager|Photographer 📸| for business contact juniorabdoll@gmail.com|(+234)8066767800|,"Bauchi, Nigeria",2762,11981,2016-11-11 23:13:13
ApogeePeras,"BRUNO FERNANDES DOES IT AGAIN ⚽️

#MUNTOT https://t.co/Ul1ByCygss",2020-10-04 15:34:01,['MUNTOT'],304,0,Campeão nacional de fifa pro clubs 🏆 1x. @Gamingapogee,"Lisboa, Portugal",84,686,2018-02-05 23:38:29
reeceshh,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:34:01,"['MUFC', 'MUNTOT']",1828,0,,"Bedford, England",67,308,2020-04-16 17:42:38
lanujaz2,"PENALTY to Man Utd...

#MUNTOT",2020-10-04 15:34:01,['MUNTOT'],711,0,I'm not leaving! 3rd account smh jack and I got beef,KL/ISB,131,9784,2020-08-06 14:35:21
xxx_obli,It’s barely 40 seconds &amp; Manchester United already have a penalty 🙄 #MUNTOT,2020-10-04 15:34:00,['MUNTOT'],1,0,🇳🇬🇬🇭,,775,5509,2012-03-31 22:31:34
JWEINAT82,What a start! Let's Goooo! #mufc https://t.co/dfu5XKO8y2,2020-10-04 15:34:00,['mufc'],0,1,🇯🇴👨🏻+👩🇦🇲 =🙋🏻‍♂️Figuring out how to get through life's plan 🅱️➡️🅰️. ⚽@ManUtd & Brasil🇧🇷Fanatic⚽. gamer🎮tech 👨🏻‍💻travel✈️ #NBA 🏀 anime♌,"San Francisco, CA",567,13600,2009-07-19 18:33:03
thefirstmitchy,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:34:00,"['MUFC', 'MUNTOT']",1828,0,"God first☝...Biochemist.. proudly Igbotic , Unilorite...  MUFC 🔴... A king in his own lane✌..July 16th",Lagos/Ilorin,981,5487,2016-11-23 13:17:05
FiuteRiute,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:34:00,"['MUFC', 'MUNTOT']",1828,0,촬영 기기:Galaxy S20Ultra,,1,164,2020-06-14 07:46:38
Reubenish,The penalty merchants are back again #MUNTOT,2020-10-04 15:34:00,['MUNTOT'],0,2,"Jazz Lover, Saxophone player n addict😘🎷, Academia - UG, Active Reader, God’s Favorite. *Aries* Chelsea Fanatic 🦹‍♂️ *as calm as an Hindu Cow*","Tema, Ghana",4637,3874,2011-09-24 05:50:54
Allxn_m11,"Goal - FERNANDES
Assist - MARTIAL

Man Utd 1-0 Spurs (2 mins)

#MUNTOT #FPL",2020-10-04 15:34:00,"['MUNTOT', 'FPL']",279,0,🎓📚University of Pretoria,"Pretoria, South Africa",1281,10841,2015-09-22 13:24:37
Poon191,GOAAAAAAL! Bruno Fernandes makes it 1-0! #MUFC https://t.co/WWTF5nqSSd,2020-10-04 15:34:00,['MUFC'],42,0,2PM : KhunWoo : HOTTEST 8th ✿ Manchester United Supporter ✿ I was born in the reign of King Rama IX of Thailand : King Bhumibol,♥ this is my secret signal ♥,2276,127956,2009-07-15 01:58:10
MrBayKay,Final fee for Alex Telles will be around €15m with add ons. Porto have accepted also because the player forced the move - he only wanted to join Manchester United 🔴 #MUFC &gt; https://t.co/aI0OImt6s7,2020-10-04 15:34:00,[],3316,0,God First |Manchester United|,"London, England",271,24830,2010-05-20 11:25:14
enamhaque31,"Go @B_Fernandes8 ! Love it!
#MUNTOT #mufc https://t.co/qZzSaTr8Tq",2020-10-04 15:34:00,"['MUNTOT', 'mufc']",0,0,🇧🇩 GP Trainer/Family Doctor/Senior Lecturer. #UoMWP Lead & #EDI Co-Lead @Medicine_UoM @OfficialUoM .Chair @NMS_WP_Forum & @askdoc1 . Media @DIMAH_UK & @SLIHC1,"Manchester, England",8362,12161,2018-07-14 13:12:28
Steveeeen__,Final fee for Alex Telles will be around €15m with add ons. Porto have accepted also because the player forced the move - he only wanted to join Manchester United 🔴 #MUFC &gt; https://t.co/aI0OImt6s7,2020-10-04 15:34:00,[],3316,0,Fc Barcelona,,1885,46744,2015-06-19 10:58:44
Mukktty_jr,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:34:00,"['MUFC', 'MUNTOT']",1828,0,"Everything you want is on the other side of FEAR .....🗣️
May 27th🎂
MUFC💗","Kaduna, Nigeria",1202,6952,2012-09-17 10:09:10
1996football,"GOAL Man Utd 1-0 Spurs (2 mins)

Bruno Fernandes steps up and scores after Anthony Martial was tripped in the box by Davinson Sanchez 

#MUNTOT",2020-10-04 15:34:00,[],280,0,#mufc,manchester,168,16557,2013-09-03 00:24:12
ALFIIRMAN1,"YAAAAAA  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/Ddd7NUHgYC",2020-10-04 15:34:00,"['MUFC', 'MUNTOT']",30,0,"Fried Ciken For Life 🍗🍗
WildRepublic",Antlersland,1321,32685,2018-02-02 01:18:13
Doreena4Wess,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:34:00,"['MUFC', 'MUNTOT']",1828,0,"Protect your children!
Every day and night!
And take good care of you!
Creativity meets possibility!
Enjoy life! ❤ Love you lots!
❤ worldwide ❤
Quality time 😘❤",worldwide,250,10621,2013-06-14 21:51:10
LeBone73,Awkward  #MUNTOT https://t.co/fdWaB50p32,2020-10-04 15:34:00,['MUNTOT'],0,1,Former Global Stock Market Trader now working the property market in Essex’s ‘Golden Triangle’ ... Call me,"Woodford, England",124,1327,2011-03-29 18:35:07
GAZZYOLA,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:34:00,"['MUFC', 'MUNTOT']",1828,0,#Jagznation|photographer|director| graphics design|Chelseafc,Africa🌍 | World 🌏 ,1874,92487,2014-11-04 11:07:24
beINSPORTS_EN,"GOAL! ⚽ @ManUtd 1-0 @SpursOfficial

Bruno Fernandes scores his customary penalty!

#beINPL #PL #MUNTOT 📺 HD11 https://t.co/5PHKmQXSSy",2020-10-04 15:34:00,"['beINPL', 'PL', 'MUNTOT']",2,29,The Official English Account for beIN SPORTS Channels in MENA,MENA,1174118,91846,2012-05-10 13:45:16
wallace18crf,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:34:00,"['MUFC', 'MUNTOT']",1828,0,18 anos // RJ // ♓ // @flamengo💍@ManUtd // ✊🏿 Vidas Negras Importam ✊🏿,Oto Patamar,386,31431,2018-01-26 16:22:14
juanjosepereir9,"HD Match

Manchester United Tottenham

↯❂: match #MUNTOT #MUFC

Watch Stay Streaming Hyperlink ↓↓↓↓
↓
↓
↓
Laptop: ↓↓

••&gt;&gt; https://t.co/HdYXjSmWkM

Cell ↓↓
••&gt;&gt; https://t.co/HdYXjSmWkM

RTWET + LIKE https://t.co/tQtrIMg5YK",2020-10-04 15:34:00,"['MUNTOT', 'MUFC']",10,15,,,3,30,2014-05-09 03:01:48
BetVictor,"After stuttering starts to the season who will get the much needed win?

Bet on #MUNTOT In-Play here",2020-10-04 15:34:00,['MUNTOT'],0,2,"BetVictor, founded in 1946, is an award-winning, online gambling company that champions safer gambling. Followers must be 18+. Please gamble responsibly.",begambleaware.org,109405,256999,2012-03-05 14:51:55
aimanyiz,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:34:00,[],23273,0,,Malaysia,205,846,2018-08-17 13:41:26
Daht_Guy_Vick,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:34:00,"['MUFC', 'MUNTOT']",1828,0,"IT Guy. UI/UX/Print/Logo Designer.
Newbie Forex Trader.
Die-Hard Anime Fan.
Love Puzzles.
@ManUtd...",,58,1626,2019-03-28 17:24:04
harley_m16,"LIVE ••• watch dwell

Manchester United Tottenham

BROADCAST TO PLAY HD

#MUNTOT #MUFC

Stay Stream ::↓↓↓↓

Stay soccer HD right here https://t.co/QZxW9A1hB7

Stay soccer 4K right here https://t.co/QZxW9A1hB7

RTWET + LIKE https://t.co/J5JMIvjxLH",2020-10-04 15:34:00,"['MUNTOT', 'MUFC']",1,16,,,2,96,2015-07-22 12:35:26
HeleneDenay,"Stay broadcast .. ↓

Watch Stay Manchester United Tottenham

Stay Protection, Stay Streaming On-line

dwell right here ↓↓↓

Cell LINK &gt;&gt; https://t.co/XRfrrls7KP

Laptop LINK &gt;&gt; https://t.co/XRfrrls7KP

#MUNTOT #MUFC

RTWET + LIKE https://t.co/xdmMsUBZ05",2020-10-04 15:34:00,"['MUNTOT', 'MUFC']",1,15,,,19,30,2013-08-17 03:29:53
altefkatr,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:34:00,"['MUFC', 'MUNTOT']",1828,0,#MartialEuro2021 🐝,"Seoul, Republic of Korea",75,4660,2014-07-21 18:24:17
aurelien_du78,Final fee for Alex Telles will be around €15m with add ons. Porto have accepted also because the player forced the move - he only wanted to join Manchester United 🔴 #MUFC &gt; https://t.co/aI0OImt6s7,2020-10-04 15:34:00,[],3316,0,PSG c’est les meilleurs parle pas pour rien avec moi à jamais supporter du PSG à vie ❤️💙❤️💙👌💪🏻💪🏻🔥🔥😍😍😍,"Buchelay, France",676,84031,2017-11-22 19:29:13
King_Chris_Jr,Goooooaaaal!!! #MUNTOT,2020-10-04 15:34:00,['MUNTOT'],1,2,"Life is bisexual, anyone can blow 🥴

contact me - yoursocialprefect@gmail.com for business.",Once upon a time...,67084,126600,2017-10-21 09:42:52
ItzjoeDona,"2' - You cannot write it. After all the penalty comments from José Mourinho, #mufc open the scoring from the spot #mulive https://t.co/b713JsiIKv",2020-10-04 15:34:00,"['mufc', 'mulive']",123,0,3rd twitter account.. Hopefully this one won't be suspended.. August born.. United fan.. Team wizzy.. Proudly Akwaibomite ✌🏽✌🏽,"Ilaro, Nigeria",5191,114385,2018-08-18 01:29:00
iavishand7,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:34:00,"['MUFC', 'MUNTOT']",1828,0,BoRn in ParaDise(Mauritius🌞🇲🇺)🌴|God's my inspiration🔯||Manchester UniTeD's my reLiGion🔴||MUFC_familÿ♨️💗|Music's my DrUg🎼||RędÃrmŷ®️🔥💥 #AR7️♨🎭 @ManUtd,"Folkestone, England",467,25344,2012-07-21 10:43:47
Blaugrana45_,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:34:00,[],23273,0,@fcbarcelona,,7455,124596,2018-01-09 09:48:40
