username,text,tweetcreatedts,hashtags,retweetcount,likecount,acctdesc,location,followers,totaltweets,usercreatedts
Eby_tunde,Lol. Jose with 3 holding midfielders. This man didn’t come to play football. Expect Rugby or something like it. #MUNTOT,2020-10-04 15:30:49,['MUNTOT'],1,1,god | #Ultrasonographer #ImagingScientist | #Educator | #FootballLover & Aspiring Pundit | #MUFC,"LOS, ABV ",1996,23570,2011-08-10 16:25:31
tahu_fix,"🇵🇹 Tottenham Hotspur head coach Jose Mourinho reveals he thought Gary was short for Gareth after calling the England manager Gary in the week 😭

🗣""He can call me John if he wants and I will accept that"" 🤣

😂😭🤣

#THFC #COYS #MUNTOT
https://t.co/XUDMsqjaA5",2020-10-04 15:30:48,[],16,0,,Kechau Tui,170,18164,2009-02-26 17:25:20
YouWantBonus,"Alex Telles was about to fly to Brazil for international duty before a deal was struck between #mufc and FC Porto #mullive 
[@JBurtTelegraph]",2020-10-04 15:30:48,"['mufc', 'mullive']",0,0,"Home of great offers,
18+ only, gamble responsibly https://t.co/ykFPv0ai4Z", Europe ,25335,46644,2014-07-28 14:52:32
agbenaa01,"Live streaming #MUNTOT #ManchesterUnited vrs #TottenhamHotspur source: @FTTV10 

https://t.co/Gk8BEJaeaC",2020-10-04 15:30:48,"['MUNTOT', 'ManchesterUnited', 'TottenhamHotspur']",2,2,"Statistician,sport analyst ,contact me for all sports Jerseys. #Casfordian ,#COP","Accra, Ghana",1936,20183,2012-11-20 12:34:33
fabien_fichaux,"Ready for battle.

#MUFC #MUNTOT https://t.co/sT2pW9oHmi",2020-10-04 15:30:48,"['MUFC', 'MUNTOT']",757,0,"25 ans Livetweeteur de KohLanta et Matchs de foots (Ligue 1 et Equipe de France) https://t.co/RfNwf1xRwo
Très humouristique parfois ^^","Jeumont, France",1182,147577,2017-03-28 20:05:56
J11TV,"A BIG #PL game is coming 🔜

📺 Switch over to #MUTV from 15:50 BST to follow our live build-up and coverage 👉

#MUFC #MUNTOT",2020-10-04 15:30:48,"['PL', 'MUTV', 'MUFC', 'MUNTOT']",165,0,Hello my name is Jocho I own youtube channel called J1TV https://t.co/yesWWGdSfX,"ลาดพร้าว, กรุงเทพมหานคร",42,24438,2016-08-23 13:22:50
H_MainTain,Final fee for Alex Telles will be around €15m with add ons. Porto have accepted also because the player forced the move - he only wanted to join Manchester United 🔴 #MUFC &gt; https://t.co/aI0OImt6s7,2020-10-04 15:30:48,[],3316,0,Peachy keen. #MUFC. #blacklivesmatter,"Nairobi, Kenya 🇰🇪",1877,42809,2012-12-13 02:03:41
zaxza2424,"Livestream Manchester United vs Tottenham Hotspur #MUNTOT #GGMU #LiveStreaming #THFC 
https://t.co/VH8PZgYN2W",2020-10-04 15:30:48,"['MUNTOT', 'GGMU', 'LiveStreaming', 'THFC']",3,0,,,1,39,2019-11-06 23:44:02
emmynze999,Final fee for Alex Telles will be around €15m with add ons. Porto have accepted also because the player forced the move - he only wanted to join Manchester United 🔴 #MUFC &gt; https://t.co/aI0OImt6s7,2020-10-04 15:30:48,[],3316,0,"movie addict👽👽 direct fella,
music lover🎧🎧 #MUFC 🔴forever,
A biochemist👻👻 dark humor 💀💀",,5995,44048,2018-03-18 00:15:57
phil14gill,"Is Patrice Evra trying to stir the pot by saying ""Even with one leg, paul pogba starts, because there is no midfielder better than him at Utd."" Whilst sitting infront of Graeme Souness?  #MUNTOT",2020-10-04 15:30:48,['MUNTOT'],0,1,"|| Liverpool FC fanatic || Jack of all trades, master of none || Average player ||",,66,881,2013-08-30 12:00:15
ahmed_bellourh,Final fee for Alex Telles will be around €15m with add ons. Porto have accepted also because the player forced the move - he only wanted to join Manchester United 🔴 #MUFC &gt; https://t.co/aI0OImt6s7,2020-10-04 15:30:48,[],3316,0,"introvert
 #Arsenal
student
Foody
.",Nigeria,800,26416,2015-11-09 11:09:32
bgx_steph,"Best of luck for the 2020/21 season, @DalotDiogo! 👍

#MUFC",2020-10-04 15:30:47,['MUFC'],1665,0,,,92,8862,2016-05-20 08:30:59
abadaaki,we underway #MUNTOT,2020-10-04 15:30:47,['MUNTOT'],0,0,"Founder @rabsportsug | Amazon Web Services |Project Management |Digital Marketing | Content Marketing Certified @HubSpot | Sports | Influencer
@AfricellUg",Africa,9569,174777,2013-01-27 13:16:13
pranav9983,1' - #mufc vs Tottenham is underway at Old Trafford #mulive,2020-10-04 15:30:47,"['mufc', 'mulive']",20,0,Proud Indian. SOFTWARE PROFESSIONAL.Blood Donor. Opinions are personal. RTs Are Not Endorsements,"Surat, India",1475,350743,2015-12-30 05:21:40
Gmb_omar,Final fee for Alex Telles will be around €15m with add ons. Porto have accepted also because the player forced the move - he only wanted to join Manchester United 🔴 #MUFC &gt; https://t.co/aI0OImt6s7,2020-10-04 15:30:47,[],3316,0,"👑A Muslim👑
||Made of black👦🏿||
Man utd||",,1337,1041,2017-12-05 14:44:04
Andre_Presh,Final fee for Alex Telles will be around €15m with add ons. Porto have accepted also because the player forced the move - he only wanted to join Manchester United 🔴 #MUFC &gt; https://t.co/aI0OImt6s7,2020-10-04 15:30:47,[],3316,0,Seafarer⛴⚓️.                           Maritime Security🚢.     Entrepreneur👥.              Microbiologist🔬,,685,11179,2010-04-06 03:48:01
_santasmiles,"Here we go! I hope we don't deliver a banter for the TL after 90 mins
#MUNTOT",2020-10-04 15:30:47,['MUNTOT'],0,1,"CEO Sapphires And Ruby's Inspired (SARI)|
Law student■
Content Creator●
Writer□
Poet○
LinkedIn: https://t.co/G0AJXtOzrZ","lagos,nigeria",1660,4830,2014-03-05 16:21:48
balokabahason,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:30:47,[],23283,0,"Hi
kagak usah difollow!

Cuman bocil gabut",Negeri Para Penipu,47,1487,2020-01-10 06:08:38
YamilethYann,"【stream free】
Manchester United v Tottenham: Premier League live 
Live STREAM 🖱
.
LINK 1 &gt;&gt;  https://t.co/JW8kPoqLTG
.
.
LINK 2 &gt;&gt;  https://t.co/JW8kPoqLTG

#MUFٍC #MUNٍTOT https://t.co/fZhO20vRe8",2020-10-04 15:30:47,[],21,0,studio f,,22,1323,2014-07-10 00:14:46
JakeysBU,"【stream free】
Manchester United v Tottenham: Premier League live 
Live STREAM 🖱
.
LINK 1 &gt;&gt;  https://t.co/JW8kPoqLTG
.
.
LINK 2 &gt;&gt;  https://t.co/JW8kPoqLTG

#MUFٍC #MUNٍTOT https://t.co/fZhO20vRe8",2020-10-04 15:30:47,[],21,0,When Twitter Hates me and gives me a limit on @JakeyTheBatman -.-,Taking my shirt off,38,484,2012-07-31 02:13:02
teresa2011pe,"【stream free】
Manchester United v Tottenham: Premier League live 
Live STREAM 🖱
.
LINK 1 &gt;&gt;  https://t.co/JW8kPoqLTG
.
.
LINK 2 &gt;&gt;  https://t.co/JW8kPoqLTG

#MUFٍC #MUNٍTOT https://t.co/fZhO20vRe8",2020-10-04 15:30:47,[],21,0,,pernambuco,68,10994,2011-11-18 15:17:34
hrue023,"【stream free】
Manchester United v Tottenham: Premier League live 
Live STREAM 🖱
.
LINK 1 &gt;&gt;  https://t.co/JW8kPoqLTG
.
.
LINK 2 &gt;&gt;  https://t.co/JW8kPoqLTG

#MUFٍC #MUNٍTOT https://t.co/fZhO20vRe8",2020-10-04 15:30:47,[],21,0,,,2,502,2013-10-23 00:41:16
enas17_,"【stream free】
Manchester United v Tottenham: Premier League live 
Live STREAM 🖱
.
LINK 1 &gt;&gt;  https://t.co/JW8kPoqLTG
.
.
LINK 2 &gt;&gt;  https://t.co/JW8kPoqLTG

#MUFٍC #MUNٍTOT https://t.co/fZhO20vRe8",2020-10-04 15:30:47,[],21,0,,,1,486,2015-10-16 12:16:15
mipan99,"Ready for battle.

#MUFC #MUNTOT https://t.co/sT2pW9oHmi",2020-10-04 15:30:47,"['MUFC', 'MUNTOT']",757,0,"aok drama, toxic, disrespectful, rude are all me. tq for making it easier to describe me","Kuching, Sarawak",1574,144265,2012-11-24 12:16:20
antomarinez679,"【stream free】
Manchester United v Tottenham: Premier League live 
Live STREAM 🖱
.
LINK 1 &gt;&gt;  https://t.co/JW8kPoqLTG
.
.
LINK 2 &gt;&gt;  https://t.co/JW8kPoqLTG

#MUFٍC #MUNٍTOT https://t.co/fZhO20vRe8",2020-10-04 15:30:47,[],21,0,,,59,560,2014-12-16 02:42:56
alhlwakut1,"【stream free】
Manchester United v Tottenham: Premier League live 
Live STREAM 🖱
.
LINK 1 &gt;&gt;  https://t.co/JW8kPoqLTG
.
.
LINK 2 &gt;&gt;  https://t.co/JW8kPoqLTG

#MUFٍC #MUNٍTOT https://t.co/fZhO20vRe8",2020-10-04 15:30:47,[],21,0,,,28,528,2014-08-12 12:23:24
Aa123123mm1,"【stream free】
Manchester United v Tottenham: Premier League live 
Live STREAM 🖱
.
LINK 1 &gt;&gt;  https://t.co/JW8kPoqLTG
.
.
LINK 2 &gt;&gt;  https://t.co/JW8kPoqLTG

#MUFٍC #MUNٍTOT https://t.co/fZhO20vRe8",2020-10-04 15:30:47,[],21,0,,لا موقع لنا في الدنيا,9,538,2015-01-31 20:28:55
_Moussa,Come on UNITED #mufc,2020-10-04 15:30:47,['mufc'],0,0,Powerlifter - Gamer - Cat Enthusiast #MUFC,Lebanon,240,13309,2010-01-07 13:57:17
vote4tributes,"【stream free】
Manchester United v Tottenham: Premier League live 
Live STREAM 🖱
.
LINK 1 &gt;&gt;  https://t.co/JW8kPoqLTG
.
.
LINK 2 &gt;&gt;  https://t.co/JW8kPoqLTG

#MUFٍC #MUNٍTOT https://t.co/fZhO20vRe8",2020-10-04 15:30:47,[],21,0,,,15,759,2013-01-09 18:31:20
selenator_dutch,"【stream free】
Manchester United v Tottenham: Premier League live 
Live STREAM 🖱
.
LINK 1 &gt;&gt;  https://t.co/JW8kPoqLTG
.
.
LINK 2 &gt;&gt;  https://t.co/JW8kPoqLTG

#MUFٍC #MUNٍTOT https://t.co/fZhO20vRe8",2020-10-04 15:30:47,[],21,0,selenator.,,8,251,2012-10-29 15:31:57
MaxioliSinai,"【stream free】
Manchester United v Tottenham: Premier League live 
Live STREAM 🖱
.
LINK 1 &gt;&gt;  https://t.co/JW8kPoqLTG
.
.
LINK 2 &gt;&gt;  https://t.co/JW8kPoqLTG

#MUFٍC #MUNٍTOT https://t.co/fZhO20vRe8",2020-10-04 15:30:47,[],21,0,,,4,247,2012-10-08 14:03:01
MadgeCresta,"【stream free】
Manchester United v Tottenham: Premier League live 
Live STREAM 🖱
.
LINK 1 &gt;&gt;  https://t.co/JW8kPoqLTG
.
.
LINK 2 &gt;&gt;  https://t.co/JW8kPoqLTG

#MUFٍC #MUNٍTOT https://t.co/fZhO20vRe8",2020-10-04 15:30:47,[],21,0,#SpanishHGFakes ♥ Estoy muerta aunque me siento viva~,"Edif. Justicia, D12, Panem",46,699,2012-11-30 22:34:55
kmellark12,"【stream free】
Manchester United v Tottenham: Premier League live 
Live STREAM 🖱
.
LINK 1 &gt;&gt;  https://t.co/JW8kPoqLTG
.
.
LINK 2 &gt;&gt;  https://t.co/JW8kPoqLTG

#MUFٍC #MUNٍTOT https://t.co/fZhO20vRe8",2020-10-04 15:30:47,[],21,0,im Laine McAllister!(:,,77,599,2012-06-25 16:44:01
UtdHeathen,"🗞 Alex Telles to #mufc is a done deal, with the two clubs agreeing on a €20m fee. The Brazilian will have his medical tonight.  [@SkySportNewsHD] #utdheathen",2020-10-04 15:30:47,"['mufc', 'utdheathen']",0,1,"Your source for all the latest Manchester United News - Player transfers, quotes, stats, matchday live and more, follow our parent account @Sourcecodesport .",At Large,18,764,2020-06-21 23:16:42
jsjssishdjd,"【stream free】
Manchester United v Tottenham: Premier League live 
Live STREAM 🖱
.
LINK 1 &gt;&gt;  https://t.co/JW8kPoqLTG
.
.
LINK 2 &gt;&gt;  https://t.co/JW8kPoqLTG

#MUFٍC #MUNٍTOT https://t.co/fZhO20vRe8",2020-10-04 15:30:47,[],21,0,,,7,247,2012-09-29 14:26:55
_LiamHancock_,Come on United! #MUFC,2020-10-04 15:30:46,['MUFC'],0,1,@charlotte_diane xx Instagram - LiamHancock_,,742,19851,2013-02-21 22:09:08
jp_ked,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:30:46,[],23283,0,,Botswana Gaborone,1406,3820,2012-02-21 09:25:55
Timo_Utd,Let's do this #MUNTOT,2020-10-04 15:30:46,['MUNTOT'],0,0,You came all this way to learn something about a stranger? Allow me to disappoint you.,A Pretty Female's Friendzone,4623,156495,2011-03-02 06:23:22
Olujokamichael,We need this win... Let’s go!!!!!! 🔴 #MUNTOT #CuppyMUFC,2020-10-04 15:30:46,"['MUNTOT', 'CuppyMUFC']",1238,0,"Loves football and games.
Looking forward to become a programmer & developer. 
#mufc fan to the call💪
 Email address: olujokamichael@gmail.com","Akure, Nigeria",24,16,2020-05-16 15:49:00
mrstffl,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:30:46,[],23283,0,Manchester United 😈🔴⚽,Česká republika,8,306,2016-04-02 10:12:22
mahmoodhaffy,Progress for #MUFC in Alex Telles negotiations. Should be their third signing of the summer. Cavani has landed in Manchester and set for his medical later today.,2020-10-04 15:30:46,['MUFC'],95,0,🇿🇦 🇱🇸,,452,164397,2009-06-04 09:52:25
Alvin_Renaldi,Final fee for Alex Telles will be around €15m with add ons. Porto have accepted also because the player forced the move - he only wanted to join Manchester United 🔴 #MUFC &gt; https://t.co/aI0OImt6s7,2020-10-04 15:30:46,[],3316,0,Lovers Of Automotive World Of Cars And Motorcycle | Manchester United | Industrial Engineering UG'14 Depok,"Bekasi Timur, Indonesia",726,19858,2009-12-19 09:53:01
Marsel_David,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:30:46,[],23283,0,,"Bandung, Indonesia",471,24130,2009-07-23 09:59:46
SaadRashid3,"Cavani in Manchester. Medical to come. 
Telles close too. 
Monday can be spent trying to get that RW in - namely Sancho #mufc #transfers",2020-10-04 15:30:46,[],442,0,Had the privilege to interview some of the biggest stars in sporting history. Media Management/Journalism. Arabic student. Swimmer. RT’s are not endorsements.,,286,28523,2012-09-27 13:57:33
UtdDonni,Alex Telles and Edinson Cavani to Manchester United are both done deals. #MUFC [@sampilger],2020-10-04 15:30:46,['MUFC'],9,0,@ManUtd • Fan Account,"England, United Kingdom",298,5704,2019-09-30 15:02:13
_KyrieKevin,"⏰ Time to get the legs moving 🔄

#MUFC #MUNTOT https://t.co/ckmyGTf1aR",2020-10-04 15:30:46,"['MUFC', 'MUNTOT']",370,0,"Altes Konto @jnr_kyrie

Ich folge Zurück","BROOKLYN,NY-MÜNICH-UK",1015,15697,2020-04-24 15:11:48
mogulzahirabbas,"Under way at Old Trafford — come on United! 🔴⚪⚫

#MUFC #MUNTOT",2020-10-04 15:30:46,"['MUFC', 'MUNTOT']",262,0,"Die hard united supporter.....
UNITED TILL I DIE #GGMU #MUFC #UTFP",,4921,35744,2014-03-11 17:25:27
KofiGadget,We need this win... Let’s go!!!!!! 🔴 #MUNTOT #CuppyMUFC,2020-10-04 15:30:46,"['MUNTOT', 'CuppyMUFC']",1238,0,Gadgets & football #MUFC Akyer3made Boy 😎 DM for Business only 🚫 📞0540222652 - 0575788943 snap : Kofi_j,Accra,5244,38629,2016-04-22 05:23:49
BruunaFrassato,"COME ON !!!

WE GOT TO WIN TODAY! 

Manchester United vs Tottenham Hotspur 
 
🔜#َMUNُTOTِ⚽

Premier League   🏆   

  Live StreamLIVE: score, streaming

📽LIVE LINK:  https://t.co/2c3VDP96dl
🛸LIVE LINK:  https://t.co/2c3VDP96dl https://t.co/LDvFzyqGoX",2020-10-04 15:30:46,['َMUNُTOTِ'],4,0,Nem a Terra nem o Sol vai me separar desse amor.,,45,1083,2010-08-30 21:57:53
londoner_1,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:30:45,[],23283,0,"Football index User 
United fan 🔴🔴
Investor",,658,563,2016-09-10 12:03:00
Suleiman_mohh,Final fee for Alex Telles will be around €15m with add ons. Porto have accepted also because the player forced the move - he only wanted to join Manchester United 🔴 #MUFC &gt; https://t.co/aI0OImt6s7,2020-10-04 15:30:45,[],3316,0,NEW ACCOUNT!!!! old account got suspended @suleyman_moh MUFC🔴,"Abuja, Nigeria",196,2548,2020-08-27 12:45:14
unitedteig,"Under way at Old Trafford — come on United! 🔴⚪⚫

#MUFC #MUNTOT",2020-10-04 15:30:45,"['MUFC', 'MUNTOT']",262,0,Insta: unitedteig,,1408,6422,2019-05-24 13:51:32
mipan99,"Under way at Old Trafford — come on United! 🔴⚪⚫

#MUFC #MUNTOT",2020-10-04 15:30:45,"['MUFC', 'MUNTOT']",262,0,"aok drama, toxic, disrespectful, rude are all me. tq for making it easier to describe me","Kuching, Sarawak",1574,144265,2012-11-24 12:16:20
Imkingjames1_,Final fee for Alex Telles will be around €15m with add ons. Porto have accepted also because the player forced the move - he only wanted to join Manchester United 🔴 #MUFC &gt; https://t.co/aI0OImt6s7,2020-10-04 15:30:45,[],3316,0,I'm all about that bass no treble😍😘😘,Ghana,1937,26969,2018-12-10 15:23:22
Azar7_,"Under way at Old Trafford — come on United! 🔴⚪⚫

#MUFC #MUNTOT",2020-10-04 15:30:45,"['MUFC', 'MUNTOT']",262,0,"#GGMU
#TeamCR7🔝🔥 
⚡21.7.19⚡",Singapore (65),482,53610,2012-09-23 01:15:08
natashakroeger,"COME ON !!!

WE GOT TO WIN TODAY! 

Manchester United vs Tottenham Hotspur 
 
🔜#َMUNُTOTِ⚽

Premier League   🏆   

  Live StreamLIVE: score, streaming

📽LIVE LINK:  https://t.co/2c3VDP96dl
🛸LIVE LINK:  https://t.co/2c3VDP96dl https://t.co/LDvFzyqGoX",2020-10-04 15:30:45,['َMUNُTOTِ'],4,0,"Oi galera,sou uma garota normal,pelo menos,acho que sou,amo rock,então resolvi ''montar'' este twitter,vou postar tudo o que sei sobre rock,e qm curti me segue.",curitiba,57,593,2012-01-14 00:23:39
lovelydays_,"Under way at Old Trafford — come on United! 🔴⚪⚫

#MUFC #MUNTOT",2020-10-04 15:30:45,"['MUFC', 'MUNTOT']",262,0,"the kid who never grows up ~
 (Thankful everything from Allah)",Kids Planet™,13776,228685,2014-01-23 13:54:23
Franholmespro,"Here we go.

#MUNTOT",2020-10-04 15:30:45,['MUNTOT'],0,0,Football. Music. Family. United. cricket.,UK,1167,13530,2011-06-24 11:11:24
chrisconte8377,"Auburn on one side, Spurs on the other. Last night was terribly disappointing. Hopefully this morning goes better. #WarEagle #AuburnFamily #coys #Spurs #mobileAL https://t.co/kCQJ6XXawb",2020-10-04 15:30:45,"['WarEagle', 'AuburnFamily', 'coys', 'Spurs', 'mobileAL']",0,1,Attorney. Father to a special needs child. Lover of food. Amateur mathematician.,,63,1603,2016-06-29 18:52:51
Itz__Twiisted,"1 - We're underway at Old Trafford.

𝗖𝗢𝗠𝗘 𝗢𝗡 𝗬𝗢𝗨 𝗦𝗣𝗨𝗥𝗦! 

🔴 #MUFC 0-0 #THFC ⚪",2020-10-04 15:30:45,"['MUFC', 'THFC']",92,0,🇬🇷|Most annoying guy in the world|Mirage Main|⚽❤|#COYS|,Space,320,19950,2017-07-01 16:51:56
bedford_colleen,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:30:45,[],23283,0,"Lucky lady. Sean, Jessica, Max, Fred, Thomas, Oliver and Dodo. Couldn't ask for more!!!","South West, England",783,46011,2016-05-14 21:50:18
emmynze999,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:30:44,[],23283,0,"movie addict👽👽 direct fella,
music lover🎧🎧 #MUFC 🔴forever,
A biochemist👻👻 dark humor 💀💀",,5995,44048,2018-03-18 00:15:57
Raka_Arif,"Uruguay connection for Man Utd. Edinson Cavani deal is going to be completed on next hours after last details ready to be sorted about agents. 🔴🇺🇾

#MUFC are also on the verge to sign Facundo Pellistri [2001, Penarol, special talent]. Fee around €10m, as per @SebasGiovanelli.",2020-10-04 15:30:44,[],3657,0,World cannot be changed with pretty words alone,Indonesia,253,17937,2009-07-04 06:14:37
GodwillCyril,"@cuppymusic This is exciting we can take Gelato 🍦for this, kudos #MUFC💪,then a big win for us this evening we move 😂🚀 https://t.co/Zy0wVQdfuc",2020-10-04 15:30:44,['MUFC'],0,0,"Cool, Calm and Collected
(GC3)™
Turn on notification 🔔","Lagos, Nigeria",309,318,2019-06-18 03:50:15
ezechristopher,United have scheduled medicals for Edinson Cavani and Alex Telles for later today at Carrington. #mufc,2020-10-04 15:30:44,['mufc'],2106,0,"#Project Manager #SalezRep
#NetWorkMarketer #ViSionAry
#Entrepreneur
#MUFC 
#XtRemeGymFreAk, #SpoRtLOveR #BookiesWorstNightmare!!",,777,44420,2011-07-01 00:59:05
De_Es_We,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:30:44,[],23283,0,"Dilahirkan Untuk Menjadi PEMIMPIN 
Kerjaku Prestasiku, Belajar kewajibanku, Berdoa Kekuatanku",Cilacap - Semarang PP,630,59763,2009-09-23 08:20:57
cieeeekepooo,Cavani &amp; Telles will have their Manchester United medicals today at Carrington. (source: men) #MUFC,2020-10-04 15:30:44,['MUFC'],87,0,📈 Entrepreneurs & Economic Designer innovation. my other side is Song lyric writer. Addicted Film Enthusiast And Japanese Cuisine ⚔️,"ÜT: -6.1982914,106.8480334",401,41351,2010-06-10 15:49:23
RizviTasnimul,"#ARSSHU #MUNTOT #pnefc #ProudBoys #sundayvibes #SundayMorning #AskFFT #SEVENTEEN #staged #WetBuzzardFart #wordpresswebsite #Fiverr #WordPress

Hire me:
WordPress business website for you or Landing page for services or Product

Also, get some discount here
https://t.co/ypYszIy0ne https://t.co/xiTCAJmLaq",2020-10-04 15:30:44,"['ARSSHU', 'MUNTOT', 'pnefc', 'ProudBoys', 'sundayvibes', 'SundayMorning', 'AskFFT', 'SEVENTEEN', 'staged', 'WetBuzzardFart', 'wordpresswebsite', 'Fiverr', 'WordPress']",0,1,Fear Not Anything #WordPress #web #EmailMarketing #eCommerce #website #virtual_assistant,"Dhaka, Bangladesh",272,749,2018-11-23 18:39:03
_mayorz16,We need this win... Let’s go!!!!!! 🔴 #MUNTOT #CuppyMUFC,2020-10-04 15:30:44,"['MUNTOT', 'CuppyMUFC']",1238,0,"Man U fan ᯾ Ronaldo᯾ Artist 
IG: @mayorz16 , @mayorzarts","Ibadan, Nigeria",147,1342,2016-01-24 13:06:41
nothasxf,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:30:44,[],23283,0,🔰,,537,24609,2012-01-02 06:41:48
Roseangel009,"#MUNTOT 
Let's go ⚽🏃‍♂️",2020-10-04 15:30:43,['MUNTOT'],0,0,"Watch Word 👉 #DIGNITY•


Sports Fan, 
⚽Lover,   #CFCFamily 💙


😍#Messi 


 
EMOTIONAL, BUT 💪 LADY• 


Hey🙋 I'm allergic to fake people•
   FEAR GOD NOT MAN",🇳🇬,4929,68219,2015-05-03 07:41:35
ManUtdology,"🗣""Even with 1 leg he should play Paul Pogba"" 

@Evra gives his opinion on Paul Pogba for Manchester United.
#mufc 
 https://t.co/aXLsAgVyAR",2020-10-04 15:30:43,['mufc'],0,0,"A broken heart a broken dream,
 A broken plane a broken team,
 No words were said a silent vow,
 We loved you then we love you now 
#MUFC",,7703,3112,2014-08-29 15:49:43
uchesboi,"Patrice Evra on Van de Beek: ""I think every #mufc fan is disappointed because it has been three [Premier League] games, and he hasn't even started one game."" #mulive [sky]",2020-10-04 15:30:43,['mufc'],334,0,☆☞ ᴀʀɪᴇꜱ ʙ๏ʀɴ ♈ ☆ ꜰᴜᴛᴜʀᴇ ᴡᴇʙ ᴀɴᴅ ꜱ๏ꜰᴛᴡᴀʀᴇ ᴇɴɢɪɴᴇᴇʀ 💻 ☆ ɪɴɴ๏ᴠᴀᴛɪᴠᴇ ʙᴜꜱɪɴᴇꜱꜱᴍᴀɴ 💵 ☆ ꜰ๏ʀᴇx ᴛʀᴀɪɴᴇᴇ 💱 ☆ ʙ๏ʀɴ ᴛ๏ ʀᴇɪɢɴ 👑 ☆ ᴍᴀɴcʜᴇꜱᴛᴇʀ ɪꜱ ʀᴇᴅ ☆ #ʀᴇᴅᴅᴇᴠɪʟꜱ ♦️ ☜☆,ᴏᴜᴛᴇʀᴠᴇʀꜱᴇ,11631,25570,2019-10-22 15:47:29
UtdDonni,Leeds United are still interested in signing Daniel James. #MUFC [@MarkOgden_],2020-10-04 15:30:43,['MUFC'],12,0,@ManUtd • Fan Account,"England, United Kingdom",298,5704,2019-09-30 15:02:13
Spurs_India,"KICK-OFF! 

𝐂𝐎𝐌𝐄 𝐎𝐍 𝐘𝐎𝐔 𝐒𝐏𝐔𝐑𝐒 💙

🔴 #MUFC 0-0 #THFC ⚪",2020-10-04 15:30:43,"['MUFC', 'THFC']",1,3,"Tottenham Hotspur (@SpursOfficial) for India. 

🇮🇳 @Spurs_India | 🇧🇷 @Spurs_PT | 🇮🇩 @Spurs_ID |
🇲🇾 @Spurs_MAS | 🇹🇭 @Spurs_THA | 🇪🇸 @Spurs_ES |",,23253,36222,2014-08-04 17:22:59
Ojotule9,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:30:43,[],23283,0,"God's Child. Electrical Engineering ⚡⚡🔌
Football Lover. Proudly Manchester United.
I always follow back",Over there ,274,1777,2019-01-13 20:48:45
GeorgeeTennant,Feel calmer whenever Matic starts. Who’d of thought 😂 #mufc,2020-10-04 15:30:43,['mufc'],0,1,#mufc,England,1569,3379,2018-09-14 12:17:18
NicoleTHFC,"1 - We're underway at Old Trafford.

𝗖𝗢𝗠𝗘 𝗢𝗡 𝗬𝗢𝗨 𝗦𝗣𝗨𝗥𝗦! 

🔴 #MUFC 0-0 #THFC ⚪",2020-10-04 15:30:43,"['MUFC', 'THFC']",92,0,audere est facere; ♡ | @thfcnicole,tottenham,4920,79288,2015-01-02 15:08:59
Alphonsinho7,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:30:43,[],23283,0,⚽️🏆,Portugal,6,443,2020-09-19 14:34:36
Ehijezy,Make my day guys  #MUNTOT,2020-10-04 15:30:43,['MUNTOT'],0,0,"Loyal, Calm & God Fearing | @ManU Supporter | #WizkidFc | Practically your everyday cool guy | God bless 🇳🇬",🇳🇬🇨🇦🙏🏻,2591,12401,2015-01-30 08:28:42
thanosaurus_,Final fee for Alex Telles will be around €15m with add ons. Porto have accepted also because the player forced the move - he only wanted to join Manchester United 🔴 #MUFC &gt; https://t.co/aI0OImt6s7,2020-10-04 15:30:43,[],3316,0,?,agony,68,4489,2019-01-28 14:58:09
