username,text,tweetcreatedts,hashtags,retweetcount,likecount,acctdesc,location,followers,totaltweets,usercreatedts
woykiii,"Cavani can play centre back, right? #MUNTOT",2020-10-04 15:58:09,['MUNTOT'],137,0,hobby tidur tapi sekalinya bangun susah tidur,,81,2753,2020-03-20 05:29:40
ZakM1994,#MUFC’s worst defensive start to a league season for 48 years since 1972-73.,2020-10-04 15:58:09,['MUFC'],182,0,"26
MUFC
🇮🇳 🇿🇦 🇲🇼","Dewsbury, England ",196,13998,2012-09-16 00:40:00
FPLdepression,"Harry Kane's passing and vision is getting better every game 🤤 Picking some brilliant balls out here

Problem is we'll need a couple more here to win at least as that defence of ours is bad

#MUNTOT",2020-10-04 15:58:09,['MUNTOT'],0,1,Taking FPL too seriously since 2010 | Spurs fan 😞 | 4k OR 2019/20 🥳 | Known for incredible positivity...,Christmas Island,3344,16295,2018-07-21 05:46:16
ryanchendy,"Son in the #PL under Jose Mourinho:

Played: 24
Goals: 13
Assists: 8
#FPL Points: 151 (6.3 per game)

That's the most of any Spurs player in that time

#MUNTOT https://t.co/XGuODr7TSw",2020-10-04 15:58:09,"['PL', 'FPL']",215,0,Hard Work; Self-denial; Patience; Honesty; and Duty,Indonesia,379,11329,2009-06-19 17:41:22
TheRepublikans,"26’
This one no be small thing...Tottenham no been come here come play. 
3 shots on target under one minute 
.
.
#MUNTOT",2020-10-04 15:58:09,['MUNTOT'],0,1,,,1517,1505,2020-06-30 08:48:38
fcknSemloh1,"Cavani in Manchester. Medical to come. 
Telles close too. 
Monday can be spent trying to get that RW in - namely Sancho #mufc #transfers",2020-10-04 15:58:09,[],442,0,"Professional Chef , Red till im dead, GFOP , Stoolie , Whiskey and Music Lover",Ravenswood ,1014,92409,2012-03-07 20:50:40
purplebenny,I love Ole. What is the tactic. Other than “please Bruno” and “Shaw isn’t a defender” is there actually a plan?.. #mufc,2020-10-04 15:58:09,['mufc'],0,0,"Rugby, music, soccer and occasionally opinionated ramblings! #SUAF #MUFC #DFTBA #LuimneachAbu","Limerick/Dublin, Ireland",618,48900,2009-06-28 14:52:04
benhainess,"Harry Kane's vision, movement, timing and range of passing is just unreal. Beautifully complete striker. #MUNTOT",2020-10-04 15:58:09,['MUNTOT'],3,40,"Creative Director @90min_football. Usually found herding the mob on the #Gastank, presenting @SpursOfficial #N17Live or talking football on @5LiveSport.",London,8771,6579,2009-12-18 16:34:02
JonathanBooth87,#MUFC defensively shambolic.,2020-10-04 15:58:08,['MUFC'],0,0,Man Utd ⚽️ + Coldplay Fan🎵. All round sport fanatic.  1st Class BA Hons Graduate 🎓,"Llanelli, Wales",597,25721,2010-12-15 11:42:32
revvyderhymes,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:58:08,[],23274,0,"Chelsea FC ❤
More 💰
She's bherla ushering agency💰
[SohelpmeGod ]🌟God is great💪
God is the greatest❤",Ghana,4454,200285,2016-03-04 20:01:18
AdedexWorld,"Maguire is shit nothing else , 80M my ass #MUNTOT",2020-10-04 15:58:08,['MUNTOT'],0,0,"GOD OVER EVERYTHING, Bad energy stay faraway ✌🏼","Lagos, Nigeria",97,1392,2013-07-26 00:02:50
wilokiribobo,Mourinho for the win #MUNTOT,2020-10-04 15:58:08,['MUNTOT'],0,0,Grace 😃|OOU 🎓|Hazard|Mourinho|Chelsea 💙💙|FATG 📻,,180,1935,2020-03-06 16:32:39
Jungeyyyyy,Spurs are enjoying !!! #MUNTOT,2020-10-04 15:58:08,['MUNTOT'],0,0,| @ChelseaFC 💙 |,Nepal ,104,671,2018-04-12 09:09:52
DravoDavix,"Son in the #PL under Jose Mourinho:

Played: 24
Goals: 13
Assists: 8
#FPL Points: 151 (6.3 per game)

That's the most of any Spurs player in that time

#MUNTOT https://t.co/XGuODr7TSw",2020-10-04 15:58:08,"['PL', 'FPL']",215,0,"Ma style ma self, don't be who you not","Kampala, Uganda",239,1248,2016-11-20 17:34:10
AfolabiBB,"Don't kill us Tottenham pls.
Dan Allah
#MUNTOT",2020-10-04 15:58:08,['MUNTOT'],0,0,It is always good to be good.,Nigeria,1891,14179,2011-03-26 08:58:07
AbbyisBlabby,This is shaping up for Spurs to embarrass us big time! #MUFC #MUNTOT,2020-10-04 15:58:08,"['MUFC', 'MUNTOT']",0,0,#MUFC obsessed. RvN forever. Wreckless liker!! Football is life! I’ll follow back United fans. #GGMU 🇾🇪,Ireland,130,613,2011-06-10 15:00:00
MillieSansoye,This Tweet from @HsjYnwa has been withheld in response to a report from the copyright holder. Learn more.,2020-10-04 15:58:08,[],7,0,"Millie. Feminist, writer, linguist. I do #Marketing. Mental health & ED advocate. Hablo español & parlo italiano. Private acc @jazzykinks.","London, England",667,43736,2015-04-30 16:25:35
desymilano1,"Na luck we just dey get o
#MUNTOT",2020-10-04 15:58:08,['MUNTOT'],0,0,I’m a god👼🏼|Warrior ⚔️| FX Trader📈📉 Egocentric Narcissist| Stan @ManUtd♥️|IG @desymilano,"Delta, Nigeria ",36,447,2020-08-26 16:53:52
charliefellows_,"What a start it's been at Old Trafford!

#MUFC were awarded a penalty inside the first 30 seconds... ⏰

https://t.co/FguhEPRg3N",2020-10-04 15:58:07,['MUFC'],32,0,20 . Coventry . Presenter @radiopluscov . @coventry_city #PUSB,Coventry,573,316610,2013-12-20 21:14:42
Nazri_98,"Look at the space 😩

Man Utd defenders just said 'nah'

#MUNTOT https://t.co/NS9VpcyWPS",2020-10-04 15:58:07,['MUNTOT'],462,0,🇲🇾,,542,17035,2012-07-27 04:26:21
moutune2,Porto have accepted the fee from #mufc because the player forced the move - he only wanted to join Manchester United 🔴 #muzone [@FabrizioRomano],2020-10-04 15:58:07,['mufc'],185,0,Music and @ManUtd.,Around ,3382,106820,2019-02-14 07:23:18
SahilOberoi1,"This is Brighton all over again, we could have conceded five already! Shocking. #MUFC",2020-10-04 15:58:07,['MUFC'],0,0,,"London, England",1102,16892,2011-06-25 19:58:51
Tha1TeeJay,"Catch him if you can! ⚡

#MUFC's defence is caught napping as Son races in to give #THFC the lead! 🏁

📺 Watch on Sky Sports PL
📱 Follow #MUNTOT here: https://t.co/YX6CxdoSMm
📲 Download the @SkySports app! https://t.co/xFjQQvj8xB",2020-10-04 15:58:07,"['MUFC', 'THFC']",57,0,Snapchat: tashan_tee Insta: teejayvii.,LDN ,591,157137,2012-02-26 13:09:11
Rayestevan6,"Theres no team that can function correctly without a proper defense and thats in all kind of sports. @ManUtd has one of the top 3 worst defense in the @premierleague . 
#MUFC #MUNTOT",2020-10-04 15:58:07,"['MUFC', 'MUNTOT']",0,0,,,32,871,2017-10-10 13:51:12
mooBaka,Kane is better as the numbwr 10. He wont like it coz it means less goals for him #MUNTOT,2020-10-04 15:58:07,['MUNTOT'],0,0,Lokky Loki Lokie aka mooCow aka moka. YNWA. Sone Once InSomnia. 'Yoona SS' on FFXIV Odin server. SFV fighterID: moka01,London somewhere,162,17538,2009-05-09 15:03:23
flowknows,#MUNTOT Get Maguire out my club,2020-10-04 15:58:07,['MUNTOT'],0,2,(Prod. Godflow) Instagram: flowknows. inquires: rsgodflow@gmail.com,"Toronto, Ontario",423,22453,2010-08-31 18:10:51
Mikele254,"Never felt so indifferent about a #mufc result. Can't stand the board, can't with this hopeless manager, no clear direction.. ugh #MUNTOT https://t.co/wb3BW8N4HU",2020-10-04 15:58:07,"['mufc', 'MUNTOT']",0,0,#mufc #LakeShow #GoPats #LilTunechi #ShingekiNoKyojin,"Zimmerman, Nairobi ",378,2420,2016-09-09 12:12:35
ybn_ted,Son making the same runs consistently but we're cannot clock it 😬 #MUNTOT,2020-10-04 15:58:07,['MUNTOT'],0,2,"GGMU🔴⚫ I FB 🎯
Boxing🥊, football⚽️ you name it
🇰🇪🇺🇸 @bayer04_en part of my loyal supporters🍾","Maryland, USA",353,3699,2015-10-18 12:47:39
SteveStevens47,"25 - Great chance. @ErikLamela picks out Sonny in space but he can't get it under control and De Gea gathers.

🔴 #MUFC 1-2 #THFC ⚪",2020-10-04 15:58:07,['MUFC'],51,0,I'm A Massive @F1+Football Supporter(@BristolCity+@LFC)+F1/Football News+Daily Polls/Horoscopes/Quotes/Facts #211 #JFT96 #YNWA - @SteveStevens55/50OtherAccounts,"🔴Bristol, England🔴",8499,1190614,2013-02-13 19:36:52
Junaid231,Maybe cavani isnt such a bad idea if it means martial suits on the bench. Hopefully someday VDB will get a league start. Brought in to sit on the bench. What a waste. #MUNTOT,2020-10-04 15:58:07,['MUNTOT'],0,0,"food
petrolhead
sneakerhead
#GGMU","Cape Town, South Africa",8,335,2010-07-05 03:51:11
TheOvais_M,Utd all over the place defensively #MUNTOT,2020-10-04 15:58:06,['MUNTOT'],0,1,Man Utd,Manchester,284,14407,2009-10-22 22:39:34
PallSkoals,Love OleBall what a manager he is. World class coach #MUNTOT,2020-10-04 15:58:06,['MUNTOT'],0,0,"My name is pall, I ply faotball fr mnchster - orignl Pall Skoals, the 1 nd only *Original toon*",,34,199,2013-06-14 20:11:42
rilza10,"Why does Maguire always maraud forward like he’s some kind of baller? Surely as a manager you tell him to stay back, stay in position and concentrate on getting better at defending?? Always all over the place.   #MUNTOT",2020-10-04 15:58:06,['MUNTOT'],0,0,still working...,Earth,50,1308,2011-01-18 16:46:36
TheUnitedDevils,27' - #mufc are leaving a lot of space for Spurs in the defensive third.,2020-10-04 15:58:06,['mufc'],0,1,Manchester United latest news and updates. Enquiries - theuniteddevilsmufc@outlook.com YouTube - https://t.co/Ds2T95UIs9,United Kingdom,9941,4936,2015-10-25 17:03:37
vinnie_doran,80 mill WTF.  #MUNTOT,2020-10-04 15:58:06,['MUNTOT'],0,0,,manchester,27,2802,2012-05-28 19:34:04
gsavage14,"Remember when big clubs would sign a foreign player based on a decent World Cup, only for them to be a complete flop? Why is it so difficult for Man U to admit that they got totally mugged in exactly the same way with Maguire...?? #MUNTOT",2020-10-04 15:58:06,['MUNTOT'],0,0,"Youth and amateur theatre director and MD ... so many shows, so little time!",Keynsham,592,5630,2009-02-05 18:33:21
sgc01,Such a difference in the tactical caliber of the managers #MUFC,2020-10-04 15:58:06,['MUFC'],0,0,"Manchester United, MMA, Boxing",Manchester,239,9963,2010-04-17 17:40:23
wisdom1133,Not gonna lie this is the first season whereby I see Kane give such delicious balls🔥 #MUNTOT,2020-10-04 15:58:06,['MUNTOT'],0,0,Everything makes me special!,,5,158,2019-09-06 05:32:09
Jamie_Hudson_,Man Utd expensive defence all over the place #MUNTOT,2020-10-04 15:58:06,['MUNTOT'],0,0,"Colchester United Season Ticket Holder and Arsenal supporter, Clare ❤️",,289,50292,2012-10-28 00:01:46
nhanna1122,The only kit I want to see slab head in  #MUNTOT https://t.co/Fx8ytowh6G,2020-10-04 15:58:06,['MUNTOT'],1,0,I’m actually not funny. I’m just really mean and people think I am joking🤸‍♂️,"Kumasi, Ghana",463,1292,2016-07-08 17:48:40
davidgavira03,"Live Stream HD. 
 
//
Mobile + PC 

broadcast  https://t.co/tLr1kNPSl9

.

broadcast  https://t.co/tLr1kNPSl9

.

broadcast  https://t.co/tLr1kNPSl9
//
.

Enjoy ∟|
  #mufc #MUNTOT",2020-10-04 15:58:06,"['mufc', 'MUNTOT']",0,0,,,66,15,2013-08-24 20:22:03
JamesBrewer84,Come on. #coys #MUNTOT,2020-10-04 15:58:06,"['coys', 'MUNTOT']",0,0,"Married, blessed with two beautiful children and I quite like Tottenham Hotspur.",,203,4810,2012-08-17 17:46:08
garethjmurtagh,Just imagine if the fans were at #MUNTOT the atmosphere would be toxic....,2020-10-04 15:58:06,['MUNTOT'],0,0,"Planner, Likes Arsenal, Denver Broncos and Collingwood AFL",Newry,1802,96580,2010-08-30 18:41:55
mukhtybk,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:58:06,[],23274,0,Be Yourself: Bade: Physicist: MIT: Easy Going: Coke Addict: ❤'YouMama ❤'YouPapa ❤️'YouMaryam: MUFC Die Hard :::....,Nigeria,1136,14806,2013-12-05 09:20:03
MikeWill7,"This is an absolute mess, honestly. #MUFC",2020-10-04 15:58:05,['MUFC'],0,0,Mike Williamson.... Zoe 👫 Jack 👶🏻 Buddy 🐶 #MUFC 🔴,,749,26849,2011-01-26 13:11:39
BoEvald,"Damn. We’re so good.

#MUFC",2020-10-04 15:58:05,['MUFC'],0,0,"Förbannad 2;a generationens invandrare
Suomi / Finland","Haninge, Sverige",207,7216,2019-10-16 13:52:57
Logando_5,"What is the defense doing? Horrendous, cheap goals to give away😡

#MUNTOT",2020-10-04 15:58:05,['MUNTOT'],0,5,"⚽Atlanta United FC ⭐-Five Stripes⚽ |⚽️
Manchester United FC-GGMU⚽ |
🏈Florida Gators-Gator Standard🏀 | Snapchat: Logando5","Georgia, United States",1209,55901,2009-05-27 02:30:39
TheGR8Colino,Don’t tell me a more experienced manager couldn’t organise this team better. #MUNTOT,2020-10-04 15:58:05,['MUNTOT'],0,1,This is the official Twitter account for Tony Colino. My views and opinions are mine and mine alone.,Casá Colino™,458,15658,2009-03-15 14:51:11
basel_rafaat,"3️⃣goals in the opening 7️⃣ minutes of a #PL match for the first time since April 2010 😅

#MUNTOT https://t.co/YhXIAKafKC",2020-10-04 15:58:05,"['PL', 'MUNTOT']",526,0,"Zamalek , Borussia Dormund , Zamalek Martyrs 20.","Cairo, Egypt",1145,71563,2015-08-05 21:28:51
vatsy_dani,Utd back four is there to give crossing and shooting practice to Spurs. This is beyond shambles. #MUFC,2020-10-04 15:58:05,['MUFC'],0,0,"A fat baby with baby fat! @ManUtd + Anime fan, pretentious reader and movie buff. ♋ Can be found @ootb_football Previously @sportskeeda Views are personal.",Mumbai,174,17571,2012-01-14 12:49:06
AFCKev21,"Look at the space 😩

Man Utd defenders just said 'nah'

#MUNTOT https://t.co/NS9VpcyWPS",2020-10-04 15:58:05,['MUNTOT'],462,0,•Making Assna Great Again• Martinelli 2025 Ballon D'or winner inshallah•,,47,2301,2020-07-08 06:17:09
_EdgarReese_,This is gonna finish 4-2 to Tottenham. United have another goal in them but spurs have two. #MUNTOT,2020-10-04 15:58:05,['MUNTOT'],0,0,,,2,134,2020-09-30 14:55:07
atanu_74,"De Gea saves another 👊🏽
#MUNTOT",2020-10-04 15:58:05,['MUNTOT'],0,0,GGMU,India 🇮🇳,127,5490,2017-02-20 14:21:16
LlnuxBot,"#MUNTOT https://t.co/YZOLKhATaE 

#PremierLeague 

#ManchesterUnited
1

#TottenhamHotspur
2
Live - 22*

#bigdata
#AI #IoT #Tech #IT #USA #Linux #UK #javaScript #FinTech #dataScience #dataScientist #WomenWhoCode #Rstats #FemTech #100daysOfCode #FRENCHtech #France #Sports #football",2020-10-04 15:58:05,"['MUNTOT', 'PremierLeague', 'ManchesterUnited', 'TottenhamHotspur', 'bigdata', 'AI', 'IoT']",9,0,"Linux Bot | I retweet Linux | Created by @techydox

https://t.co/DrRaUtSPGJ",Raspberry Pi,2954,404451,2019-11-02 20:25:26
djtomhanks,Loving this pressure. #MUNTOT,2020-10-04 15:58:05,['MUNTOT'],0,1,Corporate media ruins Twitter. The MIC ruins everything else. Unelectable Airwaves (@UnelectableA) is only slightly ruined.,"41.954383,-87.759807",2108,23538,2008-10-31 07:21:46
neel_sings,This United team can’t defend for shit...no press nothing what exactly is Ole’s tactic? #MUNTOT,2020-10-04 15:58:05,['MUNTOT'],0,0,Boogeyman 👺,"Lagos, Nigeria",36,668,2016-10-11 13:05:06
SteveStevens47,"Searching for a response...

@MarcusRashford has hit the post and @MasonGreenwood's shot went just wide of the woodwork.

#MUFC #MUNTOT https://t.co/MfQjVwJqIX",2020-10-04 15:58:04,['MUFC'],197,0,I'm A Massive @F1+Football Supporter(@BristolCity+@LFC)+F1/Football News+Daily Polls/Horoscopes/Quotes/Facts #211 #JFT96 #YNWA - @SteveStevens55/50OtherAccounts,"🔴Bristol, England🔴",8499,1190614,2013-02-13 19:36:52
justmoo813,"Catch him if you can! ⚡

#MUFC's defence is caught napping as Son races in to give #THFC the lead! 🏁

📺 Watch on Sky Sports PL
📱 Follow #MUNTOT here: https://t.co/YX6CxdoSMm
📲 Download the @SkySports app! https://t.co/xFjQQvj8xB",2020-10-04 15:58:04,"['MUFC', 'THFC']",57,0,Foodie. Dog owner. Fan of the 70s musky bush and all things girly. Photographer. Partial to eating bowls of warm ambrosia custard. Sapiophile.,,252,1709,2011-11-05 20:52:10
Dolphinthedj,"Defence is pathetic. Tottenham gladly enjoying all the space.

#mufc #MUNTOT",2020-10-04 15:58:04,"['mufc', 'MUNTOT']",0,0,"♦️DJ
♦️TV Host
♦️Radio Producer


      




















































https://t.co/aYWFPsXbJK 
 █▓▒░DOLPHIN░▒▓█",Dolphinthedj@gmail.com,2189,29417,2012-07-16 12:05:38
Sebzy7,🚨 Man Utd reach agreement with Porto to sign Alex Telles for €15m + €3m add-ons. 27yo left-back should travel to England this eve for medical + to sign 5yr contract before leaving on Mon to join up with Brazil national team @TheAthleticUK #MUFC #FCPorto https://t.co/ETprgumPho,2020-10-04 15:58:04,[],511,0,#OneArsèneWenger,London,702,96143,2009-07-19 17:20:47
Ian_Tex_Greer,Penandez United strike again #MUFC #MUNTOT,2020-10-04 15:58:04,"['MUFC', 'MUNTOT']",0,2,"Dad, Husband, Licence Aircraft Engineer and football fanatic. Norn Irishman spreading the craic in England. Amber Army. Green and White Army. YNWA! JFT96.",Lincolnshire,213,10409,2010-09-16 22:08:41
monkeyboysr2002,Spurs playing some good football here #MUNTOT,2020-10-04 15:58:04,['MUNTOT'],0,0,"Plastic fan so what! Barca, MUFC, Spurs, Ajax, BVB, Schalke, Inter, Lazio, Rangers, Open Source, Serial liker",Earth,218,45631,2015-01-04 21:11:07
SymsMohamed,What is going on??? 😣😣😣 #MUFC,2020-10-04 15:58:04,['MUFC'],0,0,Maldives🇲🇻☀️.                             Manchester United All The Way! ❤️,"Male', Maldives",1050,24787,2012-08-31 10:38:47
PaulyPeaa,WTF is slabhead doing? #MUNTOT #mufc https://t.co/MWsHfPppzJ,2020-10-04 15:58:04,"['MUNTOT', 'mufc']",305,0,the saddest thing in life is wasted talent,Pearsonshire / pearsonville,709,41138,2012-10-16 22:36:09
Nunn4uk,Porto have accepted the fee from #mufc because the player forced the move - he only wanted to join Manchester United 🔴 #muzone [@FabrizioRomano],2020-10-04 15:58:04,['mufc'],185,0,Love UK Sports and Manchester United... #BBN #GGMU,Kentucky,645,40760,2009-04-28 17:51:58
Mr___Egwu,We need this win... Let’s go!!!!!! 🔴 #MUNTOT #CuppyMUFC,2020-10-04 15:58:04,"['MUNTOT', 'CuppyMUFC']",1240,0,What do you gain by Winning an Argument in the Expenses of another person Pain?🔥🔥👊,"Lagos, Nigeria",6938,32699,2018-11-27 23:26:58
pato_alt,"“Hello, my name is Harry Kane. How may I assist you, son?” #MUNTOT https://t.co/zg3I169DxX",2020-10-04 15:58:04,['MUNTOT'],59,0,Arquitecto. De Pinamar. Viajero.,Pinamar,243,7331,2009-07-22 00:28:20
Man_Like_United,Oh yeah so we look like a team without a gameplan..just trying to move the ball without a plan.#MUFC,2020-10-04 15:58:04,['MUFC'],0,0,,,66,3429,2011-03-20 20:05:21
funkysaurabhp,Maguire needs to dropped. He is the average defender. Lindelof and bailey are better partnership. He is fucking slow. Disgrace on being captain of united. #MUNTOT @willperryTV @GNev2 @Neiphiu_Rio,2020-10-04 15:58:04,['MUNTOT'],0,0,,"Hyderabad, India",3,84,2009-12-18 11:26:33
IconicUnited90,"Cavani due to have medical within the hour. As per @moillorens, Cavani has landed in Manchester. #mufc",2020-10-04 15:58:04,['mufc'],103,0,@manutd | Main account @richygriggs | Insta - iconicunited90,,7643,23052,2016-11-23 18:27:42
john_josta,"31 Oct Im giving away a holiday 2 my fans,Destiny-a secret location-5Couples+R10k cash to spend. You must follow &amp; retweet 2 win

#MUNTOT
#idolssa
Manqoba 
Ozil
Vinicius
Gabriel 
#TitoMeetZakes 
Saka
Bailly
Ru
Rhulani
#EndSarsNow 
#Mooikloof
Telles
Elneny https://t.co/tIOcWrQgzs",2020-10-04 15:58:03,[],12,0,,"Pretoria, South Africa",4836,1154,2012-07-15 11:34:16
mbenoAD,How is @LukeShaw23 a professional footballer? #MUNTOT,2020-10-04 15:58:03,['MUNTOT'],0,0,"I am responsible for my tweets, not liable for your understanding and distortion of them.",Yfy's heart,251,4907,2010-11-01 13:04:47
Sma_Afrika,"Man United is useless. Stupid team. Just a bunch of man who are united for nonsense.
#MUNTOT",2020-10-04 15:58:03,['MUNTOT'],0,0,Black Tax God,"Bloemfontein, South Africa",1015,756,2013-11-30 19:21:17
usaamah98,"Cavani can play centre back, right? #MUNTOT",2020-10-04 15:58:03,['MUNTOT'],137,0,HEAT NATION,Birmingham UK,304,6614,2012-03-04 22:59:19
Daoud110,Spurs to Maguire #MUNTOT https://t.co/Vi7CsHMD1e,2020-10-04 15:58:03,['MUNTOT'],0,0,Instagram - Daoud110,,73,5597,2013-04-05 16:00:28
its_me_chima,"Kane can comfortably play as a 10. 
So good on the ball. Great passing range and vision. 
What a player!
#MUNTOT",2020-10-04 15:58:03,['MUNTOT'],0,0,"Progress, not Perfection.",Ministry of Enjoyment,321,14669,2011-08-19 14:36:00
GPerdikaris,#MUFC’s worst defensive start to a league season for 48 years since 1972-73.,2020-10-04 15:58:03,['MUFC'],182,0,"🇬🇷Athenian in SE Asia, lifelong learning, passionate hospitality leader, grateful for every new day with eyes wide open. Fall down 7, Stand Up 8 !","Jakarta, W. Java, Indonesia ",5689,204924,2010-12-11 09:23:52
decembersmalls,Will Ole be giving Maguire the Dalot treatment or that's just for non English players? The entire club is an embarrassment. #MUNTOT,2020-10-04 15:58:03,['MUNTOT'],0,0,There are two things I've learned in life: find someone to love and live everyday as if it were your last ~ Alfie,,22,1334,2019-11-23 14:00:19
qafro,Save  #MUNTOT,2020-10-04 15:58:03,['MUNTOT'],0,0,Blog - For all needful things.,UK (Manchester),819,90641,2009-01-07 12:21:25
VIRBOY21,"What a pass from Bruno, great run and effort from Rashford off the post but he was just offside. Still 1-2 Spurs #MUFC",2020-10-04 15:58:03,['MUFC'],5,0,"D'abord,J'aime  tout cela qu'on appelle l'art. La musique, la peinture, le sculpture, la poesie, l'opera, le ballet etc. Ensuite, mon photo quand j'avais 6 ans",Canada,1688,189046,2009-02-15 04:11:56
basel_rafaat,"Son in the #PL under Jose Mourinho:

Played: 24
Goals: 13
Assists: 8
#FPL Points: 151 (6.3 per game)

That's the most of any Spurs player in that time

#MUNTOT https://t.co/XGuODr7TSw",2020-10-04 15:58:03,"['PL', 'FPL']",215,0,"Zamalek , Borussia Dormund , Zamalek Martyrs 20.","Cairo, Egypt",1145,71563,2015-08-05 21:28:51
kayblow76,"I’m sorry, that midfield isn’t balanced. 

I’ll take off Matic for McTominay, yank off Mason for Fred. 

Push up Pogba to support Rashford Martial &amp; Bruno. #MUFC #MUNTOT",2020-10-04 15:58:03,"['MUFC', 'MUNTOT']",0,0,ManUnited (MUFC) | SuperEagles | 3SC (OluyoleWorriors) | All by heart & by head | He is a miracle working God...He is the Alpha & Omega.,London,199,28905,2011-01-03 13:09:58
Jmadebayo,They want to kill PenaltyFc #MUNTOT,2020-10-04 15:58:02,['MUNTOT'],0,2,Son of a Man |@Chelseafc | Likes or RTs ≠ Endorsement.,Nigeria,13067,30270,2016-01-13 08:46:54
xaelbot,"#MUNTOT https://t.co/YZOLKhATaE 

#PremierLeague 

#ManchesterUnited
1

#TottenhamHotspur
2
Live - 22*

#bigdata
#AI #IoT #Tech #IT #USA #Linux #UK #javaScript #FinTech #dataScience #dataScientist #WomenWhoCode #Rstats #FemTech #100daysOfCode #FRENCHtech #France #Sports #football",2020-10-04 15:58:02,"['MUNTOT', 'PremierLeague', 'ManchesterUnited', 'TottenhamHotspur', 'bigdata', 'AI', 'IoT']",9,0,"A bot, I like and retweet on #100DaysOfCode. Block if don't want to be retweeted. Created by @yathinbabu",Earth,3050,647348,2019-05-13 06:56:12
GusKasbia,So poor this defence it’s worrying. #mufc,2020-10-04 15:58:02,['mufc'],0,0,,,165,10723,2012-09-23 07:22:44
Jamie89Wilson,"Should be 4-1 Spurs, they've been wasteful. We've been truly awful. #mufc",2020-10-04 15:58:02,['mufc'],0,0,"Manchester, It's raining. United, Boxing and general rubbish. #footballindex link below for a cash bonus on the index 👍👍👍",Manchester,642,10536,2009-08-09 17:31:31
ScarfaceVarun,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:58:02,[],23274,0,Group Head- @WavemakerIndia | Good Luck Chuck | Media Researcher | @Coldplay ♥️| @ManUtd Fan | Food Blogger | Wannabe Traveller,,568,6124,2012-05-29 06:30:31
k30gh,Spurs have got our defense on toast here - absolutely embarrassing !!! #MUNTOT,2020-10-04 15:58:02,['MUNTOT'],0,0,Failing to prepare is preparing to fail...Trying to create the perfect world for my 3 boys & wife to be !! S.A.E.O,Manchester,280,7273,2011-07-28 08:07:38
JohanJakobsson,🙏🙏🙏🙏 Take Maguire off!!! #mufc,2020-10-04 15:58:02,['mufc'],0,2,MUFC,,99,6838,2010-04-18 16:53:09
alldemjeff,@markgoldbridge Maguire is a waste of space. Worst defender and captain ever for #mufc. Only hype is from British  press because he is british,2020-10-04 15:58:02,['mufc'],0,0,Reserved and a great lover of espionage novels,Scotland uk,3,44,2010-09-17 11:14:03
cmart_emmy,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:58:02,[],23274,0,Ⓒ︎.Ⓜ︎.Ⓐ︎.Ⓡ︎.Ⓣ︎.🔥.Ⓔ︎.Ⓜ︎Ⓜ︎.Ⓨ︎.🔥,Kampala ,1527,2801,2018-09-13 10:51:05
youtwoha,Dave is PISSED and rightfully so. I am too. #MUNTOT,2020-10-04 15:58:02,['MUNTOT'],0,0,"Husband, Father, Cyclist, Soccer and Coffee. President of @ManUtd_Indy and contributor at https://t.co/3BZR1ZMnw6 #ManchesterUnited #DetroitRedWings","Indianapolis, IN",150,9825,2009-05-11 21:01:35
Yzaamann,"Tottenham wan kill United o

#MUNTOT",2020-10-04 15:58:01,['MUNTOT'],0,0,Ronaldo Stan•| Blue•| Christain.,Lagos,797,11154,2017-10-27 22:37:54
Davidlumumbaju3,"BRUNO FERNANDES DOES IT AGAIN ⚽️

#MUNTOT https://t.co/Ul1ByCygss",2020-10-04 15:58:01,['MUNTOT'],304,0,I am cool,"Nairobi, Kenya",20,161,2019-08-10 17:30:40
flexndvibes,Maybethey should scrap out penalties from premier league so we'll see how Manchester United will thrive  #MUNTOT,2020-10-04 15:58:01,['MUNTOT'],2,0,"Na tweet I tweet, I no kill person 

An ICON living",Somewhere in Nigeria,1934,9990,2019-08-13 21:00:54
W_D_MUFC,Spurs are battering us 😭😭😭 #MUFC,2020-10-04 15:58:01,['MUFC'],0,5,"#MUFC fan & Manchester lad|Followed by @JohnCena @bayer04_en | #ScoreWars Host and @BansMufc_ is S6 Champion| Football coach,| DM's open #WEW #AEW #WWE #NJPW","Manchester, England",15123,45913,2011-03-26 21:47:39
JasonRyan92,"It's time to build Son Heung-min a statue 🙏

#MUNTOT https://t.co/cCabZ3z7Uc",2020-10-04 15:58:01,['MUNTOT'],162,0,,,121,19247,2010-01-31 14:45:55
sean_okewulonu,Lindelof isn’t blocking those #MUNTOT,2020-10-04 15:58:01,['MUNTOT'],0,0,Changed this a shit ton of times. But don’t take my shit serious b,Church,282,5684,2018-03-18 20:05:02
